RespondentID,Purchased response?,Source,L1 Eng?,L1s,Other Ls,Country,Age,Gender,years Eng,Eng residence,1stOr2ndResponse,What is happening?
5178055754,yes,NSv2pt2,Yes,,,USA,43,female,,USA 43 years,1,0
5178055754,yes,NSv2pt2,Yes,,,USA,43,female,,USA 43 years,2,0
5178052334,yes,NSv2pt2,Yes,,,USA,34,female,,USA 34 years,1,0
5178052334,yes,NSv2pt2,Yes,,,USA,34,female,,USA 34 years,2,0
5178049586,yes,NSv2pt2,Yes,,,USA,56,female,,USA 56 years,1,0
5178049586,yes,NSv2pt2,Yes,,,USA,56,female,,USA 56 years,2,0
5178044178,yes,NSv2pt2,Yes,,,USA,39,female,,USA 39 years,1,0
5178044178,yes,NSv2pt2,Yes,,,USA,39,female,,USA 39 years,2,0
5178043722,yes,NSv2pt2,Yes,,,USA,61,male,,USA,1,0
5178043722,yes,NSv2pt2,Yes,,,USA,61,male,,USA,2,0
5178042913,yes,NSv2pt2,Yes,,,USA,31,female,,none,1,0
5178042913,yes,NSv2pt2,Yes,,,USA,31,female,,none,2,0
5178037772,yes,NSv2pt2,Yes,,,USA,32,male,,USA 32 years,1,0
5178037772,yes,NSv2pt2,Yes,,,USA,32,male,,USA 32 years,2,0
5178032986,yes,NSv2pt2,Yes,,,USA,25,male,,USA 25 years,1,0
5178032986,yes,NSv2pt2,Yes,,,USA,25,male,,USA 25 years,2,0
5178032558,yes,NSv2pt2,Yes,,,USA,53,female,,USA 53 years,1,0
5178032558,yes,NSv2pt2,Yes,,,USA,53,female,,USA 53 years,2,0
5178032505,yes,NSv2pt2,Yes,,,USA,44,female,,,1,0
5178032505,yes,NSv2pt2,Yes,,,USA,44,female,,,2,0
5178031876,yes,NSv2pt2,No,,,Mexico,18,female,10 years or more,USA,1,0
5178031876,yes,NSv2pt2,No,,,Mexico,18,female,10 years or more,USA,2,0
5178030433,yes,NSv2pt2,Yes,,,USA,66,female,,USA 66 years,1,0
5178030433,yes,NSv2pt2,Yes,,,USA,66,female,,USA 66 years,2,0
5122324005,no,NNSv1,No,Chinese,,China,18,female,4 - 5 years,USA 6 months,1,The woman is running on the road since she wants to lose her weight.
5122324005,no,NNSv1,No,Chinese,,China,18,female,4 - 5 years,USA 6 months,2,0
5122319759,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 1 year,1,A woman is running.
5122319759,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 1 year,2,0
5122318344,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,None,1,The woman is jogging.
5122318344,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,None,2,0
5122254650,no,NNSv1,No,German,,Germany,19,female,8 - 10 years,,1,The woman is running.
5122254650,no,NNSv1,No,German,,Germany,19,female,8 - 10 years,,2,0
5122220519,no,NNSv1,No,Spanish,,Mexico,20,male,10 years or more (or native speaker),USA 3 years,1,the woman is running
5122220519,no,NNSv1,No,Spanish,,Mexico,20,male,10 years or more (or native speaker),USA 3 years,2,0
5122213899,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,,1,The girl is running.
5122213899,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,,2,0
5122213789,no,NNSv1,No,Chinese,,China,19,,10 years or more (or native speaker),USA 4 years,1,This lady is running
5122213789,no,NNSv1,No,Chinese,,China,19,,10 years or more (or native speaker),USA 4 years,2,0
5122208454,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,,1,The woman is running hardly.
5122208454,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,,2,0
5122151555,no,NNSv1,No,Chinese,,China,20,,4 - 5 years,USA 4 years,1,A young girl is running.
5122151555,no,NNSv1,No,Chinese,,China,20,,4 - 5 years,USA 4 years,2,0
5122035535,no,NNSv1,No,Chinese,,China,18,male,6 - 8 years,None,1,A woman is running.
5122035535,no,NNSv1,No,Chinese,,China,18,male,6 - 8 years,None,2,0
5121276566,no,NNSv1,No,Chinese,,China,18,male,1 - 2 years,USA 6 months,1,The woman is running.
5121276566,no,NNSv1,No,Chinese,,China,18,male,1 - 2 years,USA 6 months,2,0
5121271633,no,NNSv1,No,Chinese (Mandarin),,China,21,male,3 - 4 years,USA 2 years,1,A girl is running.
5121271633,no,NNSv1,No,Chinese (Mandarin),,China,21,male,3 - 4 years,USA 2 years,2,0
5121263656,no,NNSv1,No,Chinese,,China,18,male,6 - 8 years,USA 6 months,1,A girl is running.
5121263656,no,NNSv1,No,Chinese,,China,18,male,6 - 8 years,USA 6 months,2,0
5121257002,no,NNSv1,No,Chinese,,China,18,female,4 - 5 years,USA  6 months,1,A woman is running.
5121257002,no,NNSv1,No,Chinese,,China,18,female,4 - 5 years,USA  6 months,2,0
5121255777,no,NNSv1,No,Chinese,,China (ShanDingDong People),19,female,8 - 10 years,USA 3 months,1,A girl is running.
5121255777,no,NNSv1,No,Chinese,,China (ShanDingDong People),19,female,8 - 10 years,USA 3 months,2,0
5121200462,no,NNSv1,No,Chinese,,China,19,male,4 - 5 years,USA 4 years,1,A woman is jogging.
5121200462,no,NNSv1,No,Chinese,,China,19,male,4 - 5 years,USA 4 years,2,0
5121197690,no,NNSv1,No,Chinese,,China,20,female,8 - 10 years,USA 3 months,1,The woman is running.
5121197690,no,NNSv1,No,Chinese,,China,20,female,8 - 10 years,USA 3 months,2,0
5121196985,no,NNSv1,No,Chinese,,China,20,male,10 years or more (or native speaker),USA 4 months,1,The woman is jogging.
5121196985,no,NNSv1,No,Chinese,,China,20,male,10 years or more (or native speaker),USA 4 months,2,0
5121066253,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,1,The woman is jogging.
5121066253,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,2,0
5121065562,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),USA 4 years,1,The woman is jogging.
5121065562,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),USA 4 years,2,0
5121064405,no,NNSv1,No,Chinese,,China,19,female,3 - 4 years,USA 1 year,1,The girl is running to make a exercise.
5121064405,no,NNSv1,No,Chinese,,China,19,female,3 - 4 years,USA 1 year,2,0
5121055649,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,USA 6 months,1,The women is running. 
5121055649,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,USA 6 months,2,0
5121054862,no,NNSv1,No,Chinese,,,18,female,6 - 8 years,USA 4 months,1,The woman is running.
5121054862,no,NNSv1,No,Chinese,,,18,female,6 - 8 years,USA 4 months,2,0
5121054605,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,1,The woman is running.
5121054605,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,2,0
5121052927,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 1 year,1,The woman is running.
5121052927,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 1 year,2,0
5121044577,no,NNSv1,No,Chinese,,China,18,male,5 - 6 years,USA 4 months,1,The lady is exercising. 
5121044577,no,NNSv1,No,Chinese,,China,18,male,5 - 6 years,USA 4 months,2,0
5120971408,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,,1,The woman is running.
5120971408,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,,2,0
5120950285,no,NNSv1,No,Korean,,Korea,18,,5 - 6 years,None,1,A woman is running.
5120950285,no,NNSv1,No,Korean,,Korea,18,,5 - 6 years,None,2,0
5120948811,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 4 years,1,A woman is jogging. 
5120948811,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 4 years,2,0
5120904932,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 5 years,1,She is jogging.
5120904932,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 5 years,2,0
5120884078,no,NNSv1,No,Chinese,,China  ,19,female,1 - 2 years,,1,the girl is running 
5120884078,no,NNSv1,No,Chinese,,China  ,19,female,1 - 2 years,,2,0
5120792159,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 2 years,1,The woman is running.
5120792159,no,NNSv1,No,Chinese,,China,19,female,8 - 10 years,USA 2 years,2,0
5120710511,no,NNSv1,No,Chinese,,China,18,male,8 - 10 years,,1,A teenager is jogging.
5120710511,no,NNSv1,No,Chinese,,China,18,male,8 - 10 years,,2,0
5120676632,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,1,The woman is jogging.
5120676632,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,2,0
5120621394,no,NNSv1,No,HINDI,,India,19,female,10 years or more (or native speaker),USA 4 months,1,The woman is jogging.
5120621394,no,NNSv1,No,HINDI,,India,19,female,10 years or more (or native speaker),USA 4 months,2,0
5120599398,no,NNSv1,No,Chinese,,China,19,male,4 - 5 years,,1,A lady is running  
5120599398,no,NNSv1,No,Chinese,,China,19,male,4 - 5 years,,2,0
5120588584,no,NNSv1,No,Chinese,,China,17,female,10 years or more (or native speaker),USA 2 years,1,She is running.
5120588584,no,NNSv1,No,Chinese,,China,17,female,10 years or more (or native speaker),USA 2 years,2,0
5120555749,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 4 years,1,The woman is running. 
5120555749,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 4 years,2,0
5120524514,no,NNSv1,No,Chinese,,China,19,male,3 - 4 years,USA 3.5 years,1,A woman is jogging. 
5120524514,no,NNSv1,No,Chinese,,China,19,male,3 - 4 years,USA 3.5 years,2,0
5120517311,no,NNSv1,No,Chinese,,China,18,male,10 years or more (or native speaker),"Australia 1 month, USA 4 months",1,The woman is running.
5120517311,no,NNSv1,No,Chinese,,China,18,male,10 years or more (or native speaker),"Australia 1 month, USA 4 months",2,0
5120495997,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,none,1,The lady is running.
5120495997,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,none,2,0
5118982249,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,1,A girl is running.
5118982249,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,,2,0
5118956587,no,NNSv1,No,Gujarati,,India,18,male,10 years or more (or native speaker),Taiwan,1,The woman is jogging.
5118956587,no,NNSv1,No,Gujarati,,India,18,male,10 years or more (or native speaker),Taiwan,2,0
5118893738,no,NNSv1,No,Chinese,,Taiwan,20,female,8 - 10 years,none,1,The woman is jogging.
5118893738,no,NNSv1,No,Chinese,,Taiwan,20,female,8 - 10 years,none,2,0
5118860127,no,NNSv1,No,Chinese,,China,18,male,4 - 5 years,,1,The woman is running.
5118860127,no,NNSv1,No,Chinese,,China,18,male,4 - 5 years,,2,0
5118851978,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,none,1,A woman is running.
5118851978,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,none,2,0
5118794365,no,NNSv1,No,Chinese,,China,19,,4 - 5 years,USA 4 years,1,The girl is running
5118794365,no,NNSv1,No,Chinese,,China,19,,4 - 5 years,USA 4 years,2,0
5118793514,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,USA 3 months,1,This teenager is running for fitness. 
5118793514,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,USA 3 months,2,0
5118733755,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,None,1,A woman is running.
5118733755,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,None,2,0
5118717261,no,NNSv1,No,Chinese ,,China ,18,male,3 - 4 years,USA 3 years ,1,A lady is jogging 
5118717261,no,NNSv1,No,Chinese ,,China ,18,male,3 - 4 years,USA 3 years ,2,0
5118717036,no,NNSv1,No,Chinese,,China,17,female,5 - 6 years,,1,The woman is running.
5118717036,no,NNSv1,No,Chinese,,China,17,female,5 - 6 years,,2,0
5118697126,no,NNSv1,No,Chinese,,China,19,male,5 - 6 years,USA 4 years,1,The woman is running
5118697126,no,NNSv1,No,Chinese,,China,19,male,5 - 6 years,USA 4 years,2,0
5118647597,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,No,1,The girl is running.
5118647597,no,NNSv1,No,Chinese,,China,18,female,5 - 6 years,No,2,0
5118627630,no,NNSv1,No,Chinese,,China,19,male,5 - 6 years,USA 4 years,1,The woman is running.
5118627630,no,NNSv1,No,Chinese,,China,19,male,5 - 6 years,USA 4 years,2,0
5117283530,no,NNSv1,No,Chinese,,China,19,female,10 years or more (or native speaker),,1,The woman is running to protect her health.
5117283530,no,NNSv1,No,Chinese,,China,19,female,10 years or more (or native speaker),,2,0
5117256553,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,None,1,A woman is running.
5117256553,no,NNSv1,No,Chinese,,China,18,female,6 - 8 years,None,2,0
5117224195,no,NNSv1,No,Chineses,,China,17,female,8 - 10 years,USA 4 months,1,a woman is jogging. 
5117224195,no,NNSv1,No,Chineses,,China,17,female,8 - 10 years,USA 4 months,2,0
5117186096,no,NNSv1,No,Chinese,,China,19,female,10 years or more (or native speaker),,1,The women is running.
5117186096,no,NNSv1,No,Chinese,,China,19,female,10 years or more (or native speaker),,2,0
5117157283,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),USA 3 months,1,A girl is running.
5117157283,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),USA 3 months,2,0
5117079942,no,NNSv1,No,Chinese,,China,18,male,8 - 10 years,USA 4 years,1,the women is running to a open area because the earthquake is happening.
5117079942,no,NNSv1,No,Chinese,,China,18,male,8 - 10 years,USA 4 years,2,0
5117050687,no,NNSv1,No,"Chinese, English",,China,18,female,8 - 10 years,"UK 6 months, USA 2 years",1,The young lady is running. 
5117050687,no,NNSv1,No,"Chinese, English",,China,18,female,8 - 10 years,"UK 6 months, USA 2 years",2,0
5117049523,no,NNSv1,No,Chinese,,China,17,female,4 - 5 years,,1,The woman is running.
5117049523,no,NNSv1,No,Chinese,,China,17,female,4 - 5 years,,2,0
5117049359,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 4 months,1,The woman is running.
5117049359,no,NNSv1,No,Chinese,,China,18,female,8 - 10 years,USA 4 months,2,0
5117046245,no,NNSv1,No,Chinese,,Beijing,18,female,4 - 5 years,,1,The woman is running.
5117046245,no,NNSv1,No,Chinese,,Beijing,18,female,4 - 5 years,,2,0
5117046222,no,NNSv1,No,Chinese,,China,18,female,3 - 4 years,,1,The girl is running.
5117046222,no,NNSv1,No,Chinese,,China,18,female,3 - 4 years,,2,0
5116920410,no,NNSv1,No,"Korean, English",,South Korea,19,male,5 - 6 years,"USA 2 years, Singapore 2.5 years",1,A woman is running 
5116920410,no,NNSv1,No,"Korean, English",,South Korea,19,male,5 - 6 years,"USA 2 years, Singapore 2.5 years",2,0
5116852624,no,NNSv1,No,Chinese,,China,19,male,3 - 4 years,USA 1 year,1,the girl is running 
5116852624,no,NNSv1,No,Chinese,,China,19,male,3 - 4 years,USA 1 year,2,0
5116818520,no,NNSv1,No,Thai,,Thailand,18,male,4 - 5 years,,1,The woman is jogging.
5116818520,no,NNSv1,No,Thai,,Thailand,18,male,4 - 5 years,,2,0
5116684093,no,NNSv1,No,Chinese,,Chinese,18,female,4 - 5 years,USA 1year,1,she is running
5116684093,no,NNSv1,No,Chinese,,Chinese,18,female,4 - 5 years,USA 1year,2,0
5116684016,no,NNSv1,No,Chinese,,China,19,female,5 - 6 years,USA 3 years,1,The woman is running.
5116684016,no,NNSv1,No,Chinese,,China,19,female,5 - 6 years,USA 3 years,2,0
5116683677,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),,1,The woman is running.
5116683677,no,NNSv1,No,Chinese,,China,18,female,10 years or more (or native speaker),,2,0
5122403472,no,NNSv2,No,Korean,,South Korea,20,,5 - 6 years,None,1,0
5122403472,no,NNSv2,No,Korean,,South Korea,20,,5 - 6 years,None,2,0
5122339137,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,,1,0
5122339137,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,,2,0
5122267390,no,NNSv2,No,Chinese,,China,17,male,5 - 6 years,USA 3 years,1,0
5122267390,no,NNSv2,No,Chinese,,China,17,male,5 - 6 years,USA 3 years,2,0
5122264918,no,NNSv2,No,"English, Hindi, Gujarati",,India,18,female,10 years or more (or native speaker),USA 5 months,1,0
5122264918,no,NNSv2,No,"English, Hindi, Gujarati",,India,18,female,10 years or more (or native speaker),USA 5 months,2,0
5122238755,no,NNSv2,No,Chinese,,China,21,female,10 years or more (or native speaker),USA 2 years,1,0
5122238755,no,NNSv2,No,Chinese,,China,21,female,10 years or more (or native speaker),USA 2 years,2,0
5122196677,no,NNSv2,No,Korean,,South Korea,19,,8 - 10 years,,1,0
5122196677,no,NNSv2,No,Korean,,South Korea,19,,8 - 10 years,,2,0
5122154004,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,"Singapore 6 months, USA 3 years",1,0
5122154004,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,"Singapore 6 months, USA 3 years",2,0
5122150305,no,NNSv2,No,"Chinese (Mandarin), Chinese (Sichuanese), English",,China,19,male,6 - 8 years,USA 5 months,1,0
5122150305,no,NNSv2,No,"Chinese (Mandarin), Chinese (Sichuanese), English",,China,19,male,6 - 8 years,USA 5 months,2,0
5122147615,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,,1,0
5122147615,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,,2,0
5122141700,no,NNSv2,No,Chinese,,China,20,female,8 - 10 years,USA 3 months,1,0
5122141700,no,NNSv2,No,Chinese,,China,20,female,8 - 10 years,USA 3 months,2,0
5122041816,no,NNSv2,No,Chinese,,China,19,female,4 - 5 years,USA 4 months,1,0
5122041816,no,NNSv2,No,Chinese,,China,19,female,4 - 5 years,USA 4 months,2,0
5121274781,no,NNSv2,No,Chinese,,China,20,male,1 year or less,USA 1 YEAR,1,0
5121274781,no,NNSv2,No,Chinese,,China,20,male,1 year or less,USA 1 YEAR,2,0
5121274279,no,NNSv2,No,"Chinese, English",,China,19,male,6 - 8 years,USA 3 months ,1,0
5121274279,no,NNSv2,No,"Chinese, English",,China,19,male,6 - 8 years,USA 3 months ,2,0
5121271407,no,NNSv2,No,Chinese,,China,20,male,4 - 5 years,,1,0
5121271407,no,NNSv2,No,Chinese,,China,20,male,4 - 5 years,,2,0
5121257823,no,NNSv2,No,Chinese,,China,19,,4 - 5 years,USA 2 years,1,0
5121257823,no,NNSv2,No,Chinese,,China,19,,4 - 5 years,USA 2 years,2,0
5121256373,no,NNSv2,No,Chinese,,China,18,female,4 - 5 years,USA 6 months,1,0
5121256373,no,NNSv2,No,Chinese,,China,18,female,4 - 5 years,USA 6 months,2,0
5121255867,no,NNSv2,No,Chinese,,China,18,female,5 - 6 years,USA 2 years,1,0
5121255867,no,NNSv2,No,Chinese,,China,18,female,5 - 6 years,USA 2 years,2,0
5121255677,no,NNSv2,No,Chinese,,China,19,female,10 years or more (or native speaker),USA 2 years,1,0
5121255677,no,NNSv2,No,Chinese,,China,19,female,10 years or more (or native speaker),USA 2 years,2,0
5121247171,no,NNSv2,No,Chineses,,China,18,female,4 - 5 years,USA 4 months,1,0
5121247171,no,NNSv2,No,Chineses,,China,18,female,4 - 5 years,USA 4 months,2,0
5121228919,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,USA 4 months,1,0
5121228919,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,USA 4 months,2,0
5121225661,no,NNSv2,No,"Chinese, English",,China,19,female,8 - 10 years,none,1,0
5121225661,no,NNSv2,No,"Chinese, English",,China,19,female,8 - 10 years,none,2,0
5121203334,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,USA 3 months,1,0
5121203334,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,USA 3 months,2,0
5121203285,no,NNSv2,No,Chinese,,China,18,,8 - 10 years,USA 6 months,1,0
5121203285,no,NNSv2,No,Chinese,,China,18,,8 - 10 years,USA 6 months,2,0
5121197358,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 6 months,1,0
5121197358,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 6 months,2,0
5121091813,no,NNSv2,No,Chinese,,China,19,male,10 years or more (or native speaker),"USA 1 year, UK 1 year",1,0
5121091813,no,NNSv2,No,Chinese,,China,19,male,10 years or more (or native speaker),"USA 1 year, UK 1 year",2,0
5120913393,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,,1,0
5120913393,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,,2,0
5120905417,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,None,1,0
5120905417,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,None,2,0
5120869272,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,USA 2 years,1,0
5120869272,no,NNSv2,No,Chinese,,China,18,female,6 - 8 years,USA 2 years,2,0
5120867943,no,NNSv2,No,Chinese,,China,19,male,5 - 6 years,USA 3 years,1,0
5120867943,no,NNSv2,No,Chinese,,China,19,male,5 - 6 years,USA 3 years,2,0
5120832113,no,NNSv2,No,Chinese,,China,20,male,6 - 8 years,USA 3 years,1,0
5120832113,no,NNSv2,No,Chinese,,China,20,male,6 - 8 years,USA 3 years,2,0
5120787566,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,None,1,0
5120787566,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,None,2,0
5120759056,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,USA 6 months,1,0
5120759056,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,USA 6 months,2,0
5120735232,no,NNSv2,No,"Burmese (Chin), Burmese (Zophei)",,Burma,19,male,6 - 8 years,USA 6 years,1,0
5120735232,no,NNSv2,No,"Burmese (Chin), Burmese (Zophei)",,Burma,19,male,6 - 8 years,USA 6 years,2,0
5120691484,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 5 months,1,0
5120691484,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 5 months,2,0
5120690444,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,,1,0
5120690444,no,NNSv2,No,Chinese,,China,19,male,8 - 10 years,,2,0
5120644945,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,None,1,0
5120644945,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,None,2,0
5120617955,no,NNSv2,No,"Burmese (Mizo), Burmese (Zophei)",,Burma,19,,5 - 6 years,USA 5 years,1,0
5120617955,no,NNSv2,No,"Burmese (Mizo), Burmese (Zophei)",,Burma,19,,5 - 6 years,USA 5 years,2,0
5120612433,no,NNSv2,No,Chinese,,China,19,male,10 years or more (or native speaker),None,1,0
5120612433,no,NNSv2,No,Chinese,,China,19,male,10 years or more (or native speaker),None,2,0
5120588026,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,,1,0
5120588026,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,,2,0
5120587277,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,,1,0
5120587277,no,NNSv2,No,Chinese,,China,19,female,8 - 10 years,,2,0
5118956291,no,NNSv2,No,Vietnamese,,Vietnam,19,male,3 - 4 years,USA 4 years,1,0
5118956291,no,NNSv2,No,Vietnamese,,Vietnam,19,male,3 - 4 years,USA 4 years,2,0
5118948301,no,NNSv2,No,Chinese,,China,19,male,3 - 4 years,USA 6 months,1,0
5118948301,no,NNSv2,No,Chinese,,China,19,male,3 - 4 years,USA 6 months,2,0
5118734377,no,NNSv2,No,Chinese,,China,21,female,6 - 8 years,USA 4 mouths,1,0
5118734377,no,NNSv2,No,Chinese,,China,21,female,6 - 8 years,USA 4 mouths,2,0
5118627573,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 1 year,1,0
5118627573,no,NNSv2,No,Chinese,,China,18,male,8 - 10 years,USA 1 year,2,0
5118627171,no,NNSv2,No,Chinese,,China,19,,6 - 8 years,,1,0
5118627171,no,NNSv2,No,Chinese,,China,19,,6 - 8 years,,2,0
5118617449,no,NNSv2,No,Chinese,,China,18,male,6 - 8 years,USA 1 month,1,0
5118617449,no,NNSv2,No,Chinese,,China,18,male,6 - 8 years,USA 1 month,2,0
5117304927,no,NNSv2,No,Bahasa (Indonesian),,Indonesia,19,male,8 - 10 years,Singapore 1 month,1,0
5117304927,no,NNSv2,No,Bahasa (Indonesian),,Indonesia,19,male,8 - 10 years,Singapore 1 month,2,0
5117304721,no,NNSv2,No,Chinese,,China,20,male,5 - 6 years,USA 3 years,1,0
5117304721,no,NNSv2,No,Chinese,,China,20,male,5 - 6 years,USA 3 years,2,0
5117304379,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,USA 4 months,1,0
5117304379,no,NNSv2,No,Chinese,,China,18,male,5 - 6 years,USA 4 months,2,0
5117292872,no,NNSv2,No,Chinese,,China,20,male,10 years or more (or native speaker),,1,0
5117292872,no,NNSv2,No,Chinese,,China,20,male,10 years or more (or native speaker),,2,0
5117292473,no,NNSv2,No,Chinese,,China,18,male,10 years or more (or native speaker),USA 4 months  ,1,0
5117292473,no,NNSv2,No,Chinese,,China,18,male,10 years or more (or native speaker),USA 4 months  ,2,0
5117287627,no,NNSv2,No,Chinese,,China,19,male,5 - 6 years,,1,0
5117287627,no,NNSv2,No,Chinese,,China,19,male,5 - 6 years,,2,0
5117268301,no,NNSv2,No,Chinese,,China,18,male,10 years or more (or native speaker),,1,0
5117268301,no,NNSv2,No,Chinese,,China,18,male,10 years or more (or native speaker),,2,0
5117246945,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,No,1,0
5117246945,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,No,2,0
5117197154,no,NNSv2,No,Chinese,,China,18,female,3 - 4 years,USA 6 months,1,0
5117197154,no,NNSv2,No,Chinese,,China,18,female,3 - 4 years,USA 6 months,2,0
5117163574,no,NNSv2,No,Chinese,,China,19,female,6 - 8 years,USA 6 months,1,0
5117163574,no,NNSv2,No,Chinese,,China,19,female,6 - 8 years,USA 6 months,2,0
5117162282,no,NNSv2,No,Chinese ,,China,18,female,10 years or more (or native speaker),USA 2.5 years,1,0
5117162282,no,NNSv2,No,Chinese ,,China,18,female,10 years or more (or native speaker),USA 2.5 years,2,0
5117160840,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,uk 1 year,1,0
5117160840,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,uk 1 year,2,0
5117076514,no,NNSv2,No,Chinese,,China,20,female,5 - 6 years,USA 4 month,1,0
5117076514,no,NNSv2,No,Chinese,,China,20,female,5 - 6 years,USA 4 month,2,0
5117075302,no,NNSv2,No,Chinese,,brazil,18,female,6 - 8 years,USA 4 months,1,0
5117075302,no,NNSv2,No,Chinese,,brazil,18,female,6 - 8 years,USA 4 months,2,0
5117067086,no,NNSv2,No,Chinese,,China,18,male,6 - 8 years,USA 3 months,1,0
5117067086,no,NNSv2,No,Chinese,,China,18,male,6 - 8 years,USA 3 months,2,0
5117049228,no,NNSv2,No,Chinese ,,China,18,female,10 years or more (or native speaker),USA 1 year,1,0
5117049228,no,NNSv2,No,Chinese ,,China,18,female,10 years or more (or native speaker),USA 1 year,2,0
5117039716,no,NNSv2,No,Chinese,,China,20,male,8 - 10 years,None,1,0
5117039716,no,NNSv2,No,Chinese,,China,20,male,8 - 10 years,None,2,0
5117039566,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,USA 6 months,1,0
5117039566,no,NNSv2,No,Chinese,,China,18,female,8 - 10 years,USA 6 months,2,0
5116965703,no,NNSv2,No,"Burmese, Burmese (Chin)",,Burma (Myanmar),19,male,5 - 6 years,USA 6 years,1,0
